Order ID,Category,Amount,ship-state,Qty
405-4991185-1773106,Set,599.0,MAHARASHTRA,1
403-6782192-8968326,Set,916.0,TAMIL NADU,1
171-6640050-9516349,kurta,329.0,TAMIL NADU,1
408-8342548-5107567,Set,626.0,HIMACHAL PRADESH,1
404-7769149-3935539,Western Dress,725.0,WEST BENGAL,1
405-6584819-2669165,Set,1112.0,RAJASTHAN,1
405-0881145-7742744,Top,487.0,TELANGANA,1
403-7153786-2898705,Set,801.0,MADHYA PRADESH,1
408-2042136-9817130,kurta,352.0,KARNATAKA,1
408-2042136-9817130,kurta,442.0,KARNATAKA,1
403-5215681-9527524,Set,654.0,ANDHRA PRADESH,1
408-3749874-2210712,kurta,399.0,ASSAM,1
406-6143137-4946754,Blouse,419.0,TELANGANA,1
403-3797724-0896348,Set,654.0,MAHARASHTRA,1
407-3778695-8884327,Western Dress,744.0,KARNATAKA,1
402-9138974-2250726,kurta,452.0,WEST BENGAL,1
402-9138974-2250726,kurta,499.0,WEST BENGAL,1
171-7821391-2118700,kurta,431.0,KERALA,1
171-3764328-7297105,kurta,511.0,KERALA,1
406-5700980-4110708,Set,1463.0,TAMIL NADU,1
406-4317049-7021127,kurta,517.0,UTTAR PRADESH,1
408-0738576-5377963,kurta,399.0,TELANGANA,1
407-6451607-8520320,Set,788.0,DELHI,1
171-2497796-8649164,Set,597.0,TELANGANA,1
402-8291421-3780342,Set,1112.0,JHARKHAND,1
402-8291421-3780342,Set,696.0,JHARKHAND,1
407-4549939-3485945,Set,499.0,MAHARASHTRA,1
403-3597087-4521139,kurta,414.0,KARNATAKA,1
171-9016873-6719541,Set,1099.0,UTTAR PRADESH,1
404-0541321-3023502,Set,653.0,MAHARASHTRA,1
402-1600884-0332308,kurta,352.0,ODISHA,1
402-0229417-2609936,Western Dress,744.0,KARNATAKA,1
403-0131049-2132337,kurta,399.0,DELHI,1
171-4573948-3966741,Set,1438.0,BIHAR,1
405-0457160-2123517,Set,922.0,TAMIL NADU,1
408-6862973-4520309,Set,653.0,MAHARASHTRA,1
171-3669717-3172330,kurta,499.0,RAJASTHAN,1
403-9724686-7777903,kurta,486.0,GUJARAT,1
403-1962150-0618711,kurta,295.0,TAMIL NADU,1
403-9533906-1728355,kurta,399.0,PUNJAB,1
171-1269122-8425943,Set,950.0,ANDHRA PRADESH,1
171-2937341-8703561,kurta,399.0,KERALA,1
406-5206188-8892351,Western Dress,625.0,ANDHRA PRADESH,1
405-5228379-1065951,Set,1115.0,WEST BENGAL,1
405-1515003-2007535,Top,519.0,TELANGANA,1
404-0867714-0772302,Set,563.0,TAMIL NADU,1
404-0867714-0772302,kurta,399.0,TAMIL NADU,1
404-0867714-0772302,kurta,487.0,TAMIL NADU,1
406-5757669-2996307,kurta,399.0,MAHARASHTRA,1
407-1492215-2982709,kurta,291.0,DELHI,1
171-2119982-7294757,Western Dress,744.0,UTTAR PRADESH,1
407-1684475-5197113,Set,696.0,MAHARASHTRA,1
404-4568279-0273125,Top,463.0,HARYANA,1
403-3896686-3972343,Top,339.0,MAHARASHTRA,1
403-9336057-8075519,Set,759.0,HARYANA,1
406-6070472-3313109,Set,626.0,KERALA,1
402-7281943-2634753,Top,599.0,MAHARASHTRA,1
408-3364643-8111517,kurta,399.0,DELHI,1
402-9327280-6831502,Set,599.0,KARNATAKA,1
405-8803159-2662729,kurta,291.0,KARNATAKA,1
405-8803159-2662729,kurta,276.0,KARNATAKA,1
405-8803159-2662729,Set,626.0,KARNATAKA,1
405-8803159-2662729,kurta,283.0,KARNATAKA,1
406-2890663-9523509,kurta,518.0,KARNATAKA,1
402-1430516-9436331,kurta,399.0,UTTAR PRADESH,1
171-7949350-6828319,Set,852.0,TAMIL NADU,1
171-2964083-5815566,Set,568.0,UTTAR PRADESH,1
406-9789934-2845967,Western Dress,771.0,TELANGANA,1
405-9399780-0313164,Set,1669.0,UTTAR PRADESH,1
404-9635079-7600310,Top,540.0,JHARKHAND,1
171-6983189-6050757,Set,1112.0,ASSAM,1
171-6983189-6050757,kurta,518.0,ASSAM,1
171-3884714-3945906,Set,1115.0,MAHARASHTRA,1
171-3884714-3945906,Set,1112.0,MAHARASHTRA,1
171-3884714-3945906,kurta,399.0,MAHARASHTRA,1
405-1693679-3068331,kurta,476.0,KERALA,1
405-1597244-8205967,kurta,486.0,DELHI,1
403-9610979-2949958,kurta,399.0,WEST BENGAL,1
405-1911317-3604322,Set,1260.0,MANIPUR,1
404-7251284-9387528,Top,399.0,UTTAR PRADESH,1
403-4512253-4789948,Set,852.0,ANDHRA PRADESH,1
171-0490216-5028364,kurta,487.0,KERALA,1
171-0689935-4850722,Set,788.0,WEST BENGAL,1
403-8625708-2309901,Top,396.0,WEST BENGAL,1
171-5550949-7914705,Set,653.0,KERALA,1
408-9407260-0749114,kurta,0.0,PUDUCHERRY,1
408-4453138-1209128,kurta,458.0,DELHI,1
402-4934568-7802706,kurta,487.0,WEST BENGAL,1
405-9862364-7636347,Set,597.0,KARNATAKA,1
405-7713713-9002732,Set,761.0,KARNATAKA,1
405-7713713-9002732,Set,835.0,KARNATAKA,1
404-6783850-0597940,Western Dress,721.0,UTTAR PRADESH,1
407-3030317-4521947,kurta,458.0,KARNATAKA,1
402-0093786-0156303,Set,666.0,MAHARASHTRA,1
171-3705534-0250736,kurta,399.0,BIHAR,1
403-4739886-5496325,kurta,353.0,KERALA,1
171-9312177-9903551,kurta,399.0,MAHARASHTRA,1
408-5118229-6373917,kurta,0.0,TELANGANA,1
403-0707216-6170737,Set,657.0,UTTAR PRADESH,1
403-3258819-8018763,Set,626.0,DELHI,1
405-7190860-0329952,Western Dress,899.0,WEST BENGAL,1
404-3821323-1636305,Set,597.0,TAMIL NADU,1
408-3649698-8803541,Set,1099.0,HARYANA,1
405-3694403-2551528,Set,788.0,MAHARASHTRA,1
405-6593194-1742748,kurta,459.0,PUNJAB,1
403-7086967-7558701,Set,1186.0,GUJARAT,1
406-8112035-0609144,kurta,329.0,RAJASTHAN,1
407-6002733-2903540,kurta,249.0,KARNATAKA,1
403-1068845-1092310,Set,818.0,UTTAR PRADESH,1
407-3001310-2482707,kurta,429.0,KERALA,1
407-3001310-2482707,kurta,458.0,KERALA,1
405-6167247-7769908,Set,788.0,JHARKHAND,1
404-3190952-7345128,Western Dress,744.0,KARNATAKA,1
407-4179560-9885921,kurta,458.0,HARYANA,1
405-4515494-3244302,kurta,505.0,TAMIL NADU,1
404-0812833-5129124,Set,1186.0,JAMMU & KASHMIR,1
403-9928712-6587519,Set,597.0,RAJASTHAN,1
404-5314568-1043519,Top,463.0,HARYANA,1
402-8207665-7247536,kurta,471.0,TELANGANA,1
403-3814019-1141952,Set,626.0,GUJARAT,1
403-5049239-4135545,kurta,399.0,JHARKHAND,1
405-6344744-8777959,Set,788.0,KARNATAKA,1
405-0654626-6276321,Top,751.0,PUNJAB,1
407-3546546-1957155,Western Dress,744.0,TELANGANA,1
404-4807357-2693108,kurta,399.0,MAHARASHTRA,1
404-4911741-3341902,kurta,475.0,TAMIL NADU,1
404-1580706-8406729,kurta,475.0,TAMIL NADU,1
404-6525036-6681154,kurta,521.0,JHARKHAND,1
408-6862949-2369917,Western Dress,721.0,BIHAR,1
403-4522038-5418732,Set,788.0,KARNATAKA,1
405-9510649-7934734,kurta,486.0,KARNATAKA,1
408-2170248-9556321,Set,597.0,ASSAM,1
171-1747399-1165911,Western Dress,744.0,ASSAM,1
408-1752203-1767518,Set,939.0,KARNATAKA,1
402-6953218-8797919,kurta,517.0,JHARKHAND,1
171-8345794-3569957,kurta,533.0,ODISHA,1
403-9545828-0603523,Set,563.0,DELHI,1
408-8140052-8753913,kurta,549.0,KARNATAKA,1
406-4803324-2221109,Set,1099.0,MAHARASHTRA,1
403-0373263-7181928,Set,696.0,TELANGANA,1
405-3139781-4240349,Set,1432.0,GUJARAT,1
404-4771108-9660348,kurta,432.0,TAMIL NADU,1
407-4616863-5212363,Set,1338.0,ASSAM,1
405-5863149-6577918,Set,597.0,KARNATAKA,1
405-5863149-6577918,Set,888.0,KARNATAKA,1
406-7524766-1454768,Set,1033.0,TELANGANA,1
408-6818789-4965132,kurta,376.0,ASSAM,1
402-1038454-4297969,Western Dress,885.0,UTTAR PRADESH,1
408-8100357-3585904,kurta,635.0,ODISHA,1
406-3745473-8633147,kurta,563.0,MAHARASHTRA,1
403-1140011-7398736,kurta,499.0,BIHAR,1
403-1140011-7398736,kurta,549.0,BIHAR,1
403-1140011-7398736,kurta,549.0,BIHAR,1
403-1140011-7398736,kurta,452.0,BIHAR,1
404-9605291-9790766,kurta,685.0,UTTAR PRADESH,1
408-7767023-9733103,Set,597.0,KARNATAKA,1
402-5821417-6985934,Set,1099.0,WEST BENGAL,1
406-7489606-3781934,kurta,499.0,KARNATAKA,1
408-4543593-8672326,Western Dress,744.0,WEST BENGAL,1
404-0691443-7069131,kurta,432.0,TAMIL NADU,1
403-0467296-2575536,Top,463.0,WEST BENGAL,1
408-6069754-7397924,kurta,0.0,BIHAR,1
408-3692922-9946738,Western Dress,665.0,MAHARASHTRA,1
171-7935921-7575568,Set,563.0,NAGALAND,1
408-2026538-7845958,kurta,399.0,PUNJAB,1
403-2026715-3949910,Set,968.0,UTTAR PRADESH,1
407-2538775-7502719,kurta,486.0,MAHARASHTRA,1
408-4235910-6012362,Set,801.0,GOA,1
171-9839922-3832357,kurta,527.0,MAHARASHTRA,1
405-9808686-6294763,Top,493.0,GUJARAT,1
408-6369127-2887567,Set,788.0,MAHARASHTRA,1
403-8565647-0953102,kurta,376.0,ASSAM,1
406-9957971-2569147,kurta,471.0,MAHARASHTRA,1
406-1092108-2639512,kurta,399.0,GUJARAT,1
407-5830946-0458753,kurta,499.0,MAHARASHTRA,1
171-3016563-0593956,kurta,471.0,DELHI,1
171-7636697-5689908,Set,684.0,MADHYA PRADESH,1
408-1336273-5938748,Top,545.0,PUNJAB,1
406-3815399-6450709,Top,545.0,RAJASTHAN,1
171-9638653-2292340,Blouse,419.0,UTTAR PRADESH,1
406-4110471-9710751,Set,696.0,KARNATAKA,1
403-0708193-0609948,kurta,399.0,MAHARASHTRA,1
405-1047044-2461167,Set,654.0,KARNATAKA,1
403-4121872-9661935,Top,487.0,DELHI,1
407-0341499-2477170,Western Dress,744.0,TELANGANA,1
403-8349155-2308363,kurta,406.0,TELANGANA,1
403-8349155-2308363,Set,737.0,TELANGANA,1
403-3794902-2627533,Set,648.0,TELANGANA,1
403-5686295-0611519,Western Dress,744.0,TELANGANA,1
404-9773937-7060345,Western Dress,744.0,TAMIL NADU,1
403-3741687-4048344,Set,788.0,MAHARASHTRA,1
406-4889947-7806746,Set,1221.0,TELANGANA,1
402-4612397-6796307,Set,1112.0,HARYANA,1
171-6613108-2363511,kurta,432.0,TAMIL NADU,1
406-5961574-4441901,Set,597.0,TELANGANA,1
404-9326488-7546742,Set,654.0,BIHAR,1
403-1691463-7067522,Top,518.0,MAHARASHTRA,1
171-1293566-4097166,Set,626.0,TAMIL NADU,1
404-6513417-3841113,Set,761.0,TELANGANA,1
408-7484954-7860326,Set,1186.0,TELANGANA,1
171-6240280-6484349,kurta,399.0,MAHARASHTRA,1
408-8511386-1974718,Top,493.0,UTTAR PRADESH,1
403-0017800-9042751,Set,653.0,WEST BENGAL,1
403-0085734-1665956,Set,820.0,DELHI,1
171-7399869-6383547,kurta,329.0,TELANGANA,1
406-4946851-5210766,kurta,499.0,MAHARASHTRA,1
402-4205432-7587534,Blouse,460.0,TELANGANA,1
408-3583941-7990727,Set,1388.0,ODISHA,1
403-7622558-2750701,kurta,459.0,KARNATAKA,1
171-6337844-1873114,Set,597.0,UTTAR PRADESH,1
407-4387699-2165163,Top,599.0,MAHARASHTRA,1
407-8428976-5530717,Set,820.0,MAHARASHTRA,1
406-6302630-1482741,Ethnic Dress,845.0,MAHARASHTRA,1
408-2191353-0621121,Set,597.0,TAMIL NADU,1
404-6334918-0634714,Set,684.0,ASSAM,1
404-7406168-9217147,Set,1115.0,TELANGANA,1
408-1013219-3362738,Set,1146.0,HARYANA,1
403-0802182-1109101,kurta,487.0,MAHARASHTRA,1
403-0309122-5817917,kurta,329.0,MAHARASHTRA,1
406-0859473-5957957,kurta,329.0,ANDHRA PRADESH,1
408-6539097-5347560,Set,759.0,DELHI,1
403-7868813-3526702,Western Dress,744.0,JHARKHAND,1
405-6224180-2791517,kurta,329.0,UTTAR PRADESH,1
408-8411055-6172361,Western Dress,744.0,TAMIL NADU,1
171-0790810-5096364,Set,549.0,MAHARASHTRA,1
403-7692763-8092362,Top,625.0,MAHARASHTRA,1
403-7692763-8092362,Top,512.0,MAHARASHTRA,1
403-3917761-8428347,kurta,399.0,MAHARASHTRA,1
404-8373900-3799552,kurta,376.0,TELANGANA,1
406-7566655-2824321,kurta,399.0,UTTAR PRADESH,1
407-1409766-1003533,Set,654.0,HARYANA,1
408-8792901-2145126,kurta,329.0,TELANGANA,1
402-6724550-6978711,kurta,471.0,TAMIL NADU,1
406-6822577-5633910,Set,1126.0,MAHARASHTRA,1
405-1930468-0215514,Set,824.0,TAMIL NADU,1
408-1125697-9869900,Set,654.0,MAHARASHTRA,1
408-9453216-9501922,kurta,568.0,KARNATAKA,1
408-9453216-9501922,kurta,376.0,KARNATAKA,1
402-3700824-1893101,Set,696.0,GUJARAT,1
404-5899052-5877155,kurta,534.0,TELANGANA,1
408-9593414-3493949,Top,599.0,GUJARAT,1
408-3784452-5056335,Western Dress,807.0,GUJARAT,1
403-2094006-3473949,kurta,406.0,KARNATAKA,1
405-2038061-9168365,Western Dress,744.0,MADHYA PRADESH,1
406-9894846-2977124,Western Dress,665.0,GUJARAT,1
408-0466342-6160313,Western Dress,0.0,GUJARAT,1
171-1411931-8695529,Set,824.0,MAHARASHTRA,1
405-4665747-1707505,kurta,424.0,DELHI,1
405-2598876-9829123,kurta,505.0,TAMIL NADU,1
404-4145876-7343530,Set,586.0,MAHARASHTRA,1
171-4076404-9258764,Set,1186.0,BIHAR,1
406-5539492-5425929,kurta,318.0,UTTAR PRADESH,1
405-0735157-8832353,Set,696.0,UTTAR PRADESH,1
403-0004439-8848355,Set,1199.0,KARNATAKA,1
405-2465068-7043535,kurta,459.0,TELANGANA,1
404-0616942-0533962,Set,1112.0,UTTAR PRADESH,1
402-9103592-1399503,kurta,353.0,KERALA,1
403-1066225-1659554,kurta,399.0,GUJARAT,1
402-4405416-1949113,kurta,517.0,MAHARASHTRA,1
402-4405416-1949113,kurta,406.0,MAHARASHTRA,1
402-4405416-1949113,kurta,568.0,MAHARASHTRA,1
402-5426483-2097950,Set,1099.0,KARNATAKA,1
405-0519372-7148367,Set,820.0,WEST BENGAL,1
405-2482384-0445932,Set,654.0,MAHARASHTRA,1
407-7345653-0308320,Western Dress,744.0,UTTAR PRADESH,1
404-9833102-2103502,kurta,368.0,GUJARAT,1
402-3639038-3679551,Set,597.0,HARYANA,1
402-6585827-1554713,Top,329.0,TAMIL NADU,1
402-8104859-6526742,Top,574.0,UTTAR PRADESH,1
171-1492122-0351528,Top,399.0,RAJASTHAN,1
404-4220653-2914737,kurta,635.0,ANDHRA PRADESH,1
406-5417811-8741110,Set,653.0,MAHARASHTRA,1
406-8324856-3472311,Set,597.0,KARNATAKA,1
405-7666513-9844302,kurta,544.0,TAMIL NADU,1
403-5297256-4435541,kurta,368.0,KERALA,1
403-4570436-2713939,Top,540.0,MAHARASHTRA,1
405-9841349-5869939,Set,759.0,ANDHRA PRADESH,1
408-7721306-8516366,kurta,0.0,HARYANA,1
405-2646018-2081155,Set,1115.0,DELHI,1
171-1718013-5317150,kurta,429.0,MAHARASHTRA,1
408-9045350-1482703,Set,1186.0,HIMACHAL PRADESH,1
408-3998053-4361911,Set,1221.0,RAJASTHAN,1
408-0034595-6967577,Set,967.0,TAMIL NADU,1
402-0365208-0109142,Set,1112.0,KARNATAKA,1
405-0228947-1652364,kurta,375.0,UTTAR PRADESH,1
402-4323266-5031518,Set,597.0,MAHARASHTRA,1
408-1003182-7897956,kurta,435.0,TELANGANA,1
171-7374731-4292323,Set,788.0,KARNATAKA,1
406-9599371-7072353,Set,1149.0,MAHARASHTRA,1
408-6297808-3491569,Set,1112.0,KARNATAKA,1
407-3533608-1886715,kurta,685.0,MAHARASHTRA,1
408-2398227-7807552,Set,759.0,KARNATAKA,1
406-6562231-1005110,Set,582.0,DELHI,1
407-8906792-3067563,Set,922.0,TRIPURA,1
406-8952281-3638762,Top,432.0,KERALA,1
403-5744417-7365969,kurta,458.0,UTTAR PRADESH,1
402-3015366-6946700,kurta,376.0,KARNATAKA,1
405-6082314-2764324,kurta,329.0,KARNATAKA,1
406-8970690-5821128,kurta,368.0,MADHYA PRADESH,1
404-6186683-4267560,kurta,568.0,KARNATAKA,1
408-7115292-8677123,Set,788.0,MADHYA PRADESH,1
405-7007164-2814769,kurta,311.0,KARNATAKA,1
171-9781886-4517125,Set,478.0,MAHARASHTRA,1
171-4844170-5617164,kurta,376.0,MAHARASHTRA,1
406-1213742-7260349,Set,1432.0,TAMIL NADU,1
405-4558544-7448349,kurta,499.0,TRIPURA,1
404-3908507-9632358,kurta,471.0,HARYANA,1
406-8618066-7209928,Set,788.0,GUJARAT,1
408-2552728-8217136,kurta,399.0,WEST BENGAL,1
406-7370859-8167524,kurta,487.0,CHHATTISGARH,1
406-7370859-8167524,kurta,368.0,CHHATTISGARH,1
408-0427509-8409960,Set,1099.0,UTTAR PRADESH,1
403-8059355-5233928,Set,824.0,HARYANA,1
403-3063667-9668367,kurta,376.0,KERALA,1
407-0005757-3281121,kurta,459.0,KARNATAKA,1
402-7037716-9456300,Set,1112.0,MAHARASHTRA,1
403-0632972-0395504,Top,487.0,DELHI,1
403-0632972-0395504,Set,653.0,DELHI,1
406-7315579-0029125,kurta,362.0,BIHAR,1
407-4626631-6735557,Set,696.0,JHARKHAND,1
408-6514205-9009132,kurta,399.0,KARNATAKA,1
407-4906269-5608340,Set,692.0,MADHYA PRADESH,1
403-8469910-7471515,kurta,568.0,MAHARASHTRA,1
406-2351885-6536363,Set,824.0,UTTAR PRADESH,1
408-2880568-9924335,Set,788.0,RAJASTHAN,1
408-1329197-8563523,kurta,376.0,UTTAR PRADESH,1
171-5819619-6076323,Top,487.0,UTTAR PRADESH,1
407-7781251-2009134,Set,925.0,BIHAR,1
406-0881761-3829152,kurta,635.0,MAHARASHTRA,1
171-8169654-0282758,kurta,259.0,KERALA,1
171-0836624-0565930,Western Dress,721.0,TELANGANA,1
407-4031239-2645940,kurta,499.0,WEST BENGAL,1
404-0421234-0915563,kurta,399.0,KARNATAKA,1
406-5667481-9041162,Set,737.0,RAJASTHAN,1
408-5555656-3236357,Set,1112.0,MAHARASHTRA,1
404-4589791-2786708,Set,999.0,TELANGANA,1
403-2767472-6078763,kurta,399.0,TAMIL NADU,1
171-5080344-2642762,kurta,375.0,TAMIL NADU,1
407-0754626-8489962,Western Dress,625.0,KARNATAKA,1
402-9432533-7479564,Set,626.0,TAMIL NADU,1
407-6091750-4052349,Set,788.0,WEST BENGAL,1
407-2970552-6916329,kurta,435.0,KARNATAKA,1
404-0320130-2175570,Western Dress,825.0,MAHARASHTRA,1
404-4388660-6585119,Set,1186.0,TELANGANA,1
402-7129551-3020368,Western Dress,690.0,MAHARASHTRA,1
406-9301872-7024303,Set,635.0,TELANGANA,1
404-0988705-4509952,Set,597.0,RAJASTHAN,1
408-1488767-6233131,Western Dress,744.0,KARNATAKA,1
407-8264638-7712330,Western Dress,744.0,ODISHA,1
407-9387918-0381160,Set,523.0,KARNATAKA,1
408-6355041-7822721,Top,588.0,KARNATAKA,1
403-8633675-1564338,kurta,376.0,WEST BENGAL,1
406-6226473-6333942,Top,545.0,GUJARAT,1
404-0245790-3993938,Set,631.0,HARYANA,1
405-1672370-8030709,Set,759.0,ODISHA,1
405-2393676-7607555,kurta,399.0,DELHI,1
406-1847114-6341968,Western Dress,472.0,UTTAR PRADESH,1
406-0228802-0388320,Set,1099.0,HARYANA,1
403-7731653-2524344,kurta,376.0,MAHARASHTRA,1
408-7711172-2517114,kurta,399.0,KERALA,1
406-2195259-9860347,Set,1388.0,UTTAR PRADESH,1
402-9132633-0616347,Set,909.0,TAMIL NADU,1
402-9132633-0616347,Set,1299.0,TAMIL NADU,1
404-6670574-3595532,Western Dress,744.0,TELANGANA,1
407-1155185-7490706,kurta,487.0,KARNATAKA,1
404-1507470-1747526,Set,635.0,KERALA,1
404-8447033-1025911,kurta,495.0,GUJARAT,1
405-5181514-3737165,Set,654.0,MAHARASHTRA,1
402-8043456-5025169,Set,736.0,HARYANA,1
404-7992542-0673954,kurta,499.0,TELANGANA,1
406-3190857-9461900,kurta,579.0,MAHARASHTRA,1
403-5537805-6140340,kurta,531.0,TELANGANA,1
405-1219156-3358703,Western Dress,825.0,GOA,1
403-8768136-7946758,Set,680.0,RAJASTHAN,1
405-2716171-7705963,kurta,291.0,ASSAM,1
406-8187641-0481911,kurta,311.0,UTTAR PRADESH,1
404-5731786-9838717,kurta,399.0,KARNATAKA,1
407-3577898-9942752,kurta,487.0,KARNATAKA,1
404-8306294-1981150,Set,666.0,KERALA,1
171-2094587-1273947,Set,654.0,UTTAR PRADESH,1
404-4645748-5391534,Set,563.0,KERALA,1
408-2735128-3144345,kurta,0.0,MAHARASHTRA,1
408-2125543-5222739,kurta,329.0,TELANGANA,1
402-8591840-5169926,kurta,533.0,MAHARASHTRA,1
404-6421768-3975553,kurta,452.0,TAMIL NADU,1
406-0664214-0565901,Set,1115.0,GUJARAT,1
406-6654356-1406743,kurta,399.0,MAHARASHTRA,1
171-0397179-0653959,Set,1115.0,HARYANA,1
403-8830011-0847518,Set,659.0,WEST BENGAL,1
171-6511210-8329166,Top,329.0,GUJARAT,1
408-5474125-0153929,Set,759.0,HARYANA,1
408-0219673-0623574,Set,0.0,KERALA,1
402-5065187-7484301,kurta,487.0,KARNATAKA,1
402-5065187-7484301,kurta,376.0,KARNATAKA,1
407-0406998-2615533,Western Dress,744.0,JHARKHAND,1
407-2583159-9167501,Western Dress,744.0,TAMIL NADU,1
403-4453945-9989966,kurta,353.0,WEST BENGAL,1
171-5855001-3357965,Set,597.0,KERALA,1
406-9999540-4771563,Set,788.0,MAHARASHTRA,1
408-9061328-8123531,kurta,399.0,ANDHRA PRADESH,1
406-9220690-6384306,Set,1648.0,BIHAR,1
402-0290754-3190708,kurta,353.0,TAMIL NADU,1
406-3375690-7207555,kurta,511.0,TAMIL NADU,1
408-4996506-8266710,Blouse,625.0,TELANGANA,1
404-1063144-4567504,Top,540.0,MADHYA PRADESH,1
405-3509555-3569962,kurta,458.0,GUJARAT,1
407-2675096-0583503,kurta,432.0,MADHYA PRADESH,1
406-1041016-3828369,kurta,399.0,ODISHA,1
406-9459295-8485143,Western Dress,377.0,TELANGANA,1
402-5188332-6308343,Set,824.0,BIHAR,1
406-1497026-9443544,Top,329.0,MADHYA PRADESH,1
407-2404727-1249969,Set,801.0,DADRA AND NAGAR,1
171-4975675-8067566,Set,626.0,TAMIL NADU,1
402-1383841-4914747,Western Dress,744.0,KERALA,1
402-1383841-4914747,Western Dress,744.0,KERALA,1
402-3381063-0781161,Blouse,383.0,MAHARASHTRA,1
405-0142994-5926769,Set,571.0,TAMIL NADU,1
405-0142994-5926769,Set,571.0,TAMIL NADU,1
171-5861434-1964322,kurta,399.0,TELANGANA,1
402-1754049-5339508,Set,1186.0,UTTAR PRADESH,1
407-7176346-6577130,Western Dress,744.0,MAHARASHTRA,1
171-7471032-1377954,Top,540.0,KARNATAKA,1
407-9330793-8562715,Western Dress,625.0,WEST BENGAL,1
406-2706597-7728316,Western Dress,725.0,DELHI,1
407-5712671-6706754,Set,1115.0,MAHARASHTRA,1
402-1638893-2241103,kurta,486.0,KARNATAKA,1
405-6250851-2090735,kurta,399.0,KARNATAKA,1
405-6250851-2090735,kurta,399.0,KARNATAKA,1
171-2467885-1569149,Western Dress,725.0,MAHARASHTRA,1
406-9346626-1090766,kurta,517.0,ODISHA,1
406-9346626-1090766,kurta,442.0,ODISHA,1
171-3066579-6919546,kurta,399.0,MAHARASHTRA,1
407-8484377-6352348,Set,788.0,HARYANA,1
405-6804709-0721962,Set,599.0,MAHARASHTRA,1
402-8732531-3368305,Set,1115.0,ASSAM,1
402-6215181-6909939,kurta,435.0,DELHI,1
406-6149877-4428349,kurta,432.0,KARNATAKA,1
404-1878913-2508340,Set,631.0,TELANGANA,1
405-8865854-6698738,kurta,399.0,KARNATAKA,1
402-8621105-4597938,kurta,376.0,ODISHA,1
408-5483838-3718753,Set,666.0,KARNATAKA,1
406-1164579-6683530,Western Dress,807.0,KARNATAKA,1
408-6073728-9997937,Set,799.0,ANDHRA PRADESH,1
171-4087347-7742747,Set,759.0,ANDHRA PRADESH,1
406-1514096-9385942,kurta,495.0,UTTAR PRADESH,1
171-9958086-9451518,kurta,599.0,ANDHRA PRADESH,1
408-5971659-9029114,kurta,329.0,MAHARASHTRA,1
408-4215371-7192332,kurta,399.0,KARNATAKA,1
407-8062189-9145935,Set,824.0,KARNATAKA,1
408-8273159-4265105,kurta,399.0,KARNATAKA,1
406-1773396-9113929,Set,788.0,KARNATAKA,1
405-9070448-4342702,Western Dress,791.0,KARNATAKA,1
406-9519650-1279553,kurta,399.0,UTTAR PRADESH,1
402-6838728-2080356,Western Dress,690.0,MAHARASHTRA,1
406-6108234-4893144,Top,493.0,HARYANA,1
408-8508163-2703561,kurta,568.0,HARYANA,1
408-8508163-2703561,Set,563.0,HARYANA,1
408-8508163-2703561,Set,1133.0,HARYANA,1
408-8508163-2703561,Set,759.0,HARYANA,1
404-7774066-3345127,Western Dress,771.0,JHARKHAND,1
406-4656220-1004313,Set,635.0,MAHARASHTRA,1
406-4656220-1004313,Set,654.0,MAHARASHTRA,1
405-3917043-5026760,kurta,486.0,TAMIL NADU,1
405-4532793-6565913,kurta,429.0,TELANGANA,1
171-8115772-7549114,kurta,458.0,MAHARASHTRA,1
404-4228942-1996343,Set,788.0,MAHARASHTRA,1
171-2933002-7667544,Set,654.0,HIMACHAL PRADESH,1
171-8354779-8514738,Western Dress,825.0,MAHARASHTRA,1
407-1738255-7871543,Set,792.0,TELANGANA,1
408-8144264-8325917,kurta,299.0,ASSAM,1
408-8144264-8325917,kurta,476.0,ASSAM,1
171-6293462-6370760,Set,519.0,WEST BENGAL,1
402-2000546-7525961,Top,432.0,MAHARASHTRA,1
407-9973562-6335530,kurta,399.0,DELHI,1
408-4023413-3491556,kurta,375.0,TELANGANA,1
408-1556916-5571531,Set,0.0,KARNATAKA,1
171-1979326-0273917,Western Dress,744.0,TAMIL NADU,1
171-9872005-3617935,kurta,458.0,HIMACHAL PRADESH,1
402-9551731-4261929,Set,654.0,DELHI,1
406-2834206-2650740,kurta,376.0,TELANGANA,1
403-9386300-6961110,Set,499.0,KARNATAKA,1
405-4550346-5805109,kurta,568.0,PUNJAB,1
405-9154802-4417130,Set,1115.0,UTTAR PRADESH,1
171-5817102-9354721,Set,631.0,GUJARAT,1
407-8466193-3697907,Set,476.0,KARNATAKA,1
171-1732527-3258704,kurta,499.0,MAHARASHTRA,1
405-3476222-0986719,kurta,533.0,TELANGANA,1
405-1137081-1850730,kurta,562.0,TELANGANA,1
408-0798497-0715560,Set,666.0,WEST BENGAL,1
405-7872305-8756356,Top,487.0,MAHARASHTRA,1
406-8775662-6040352,kurta,635.0,MADHYA PRADESH,1
171-6410613-7767548,Top,463.0,MAHARASHTRA,1
403-1626761-4112302,kurta,399.0,TELANGANA,1
404-3977864-9744321,kurta,458.0,WEST BENGAL,1
405-8652327-9918748,kurta,319.0,KARNATAKA,1
407-3447065-7292334,kurta,533.0,MAHARASHTRA,1
406-3241678-9712310,Top,545.0,JHARKHAND,1
